contrast,split,source_model,target_model,index,audio,query,delta_iou,source_prediction,target_prediction,ground_truth
RBEE_minus_official,public,official,rbee_seed1,183,5bS37_a39PM_10_70.wav,playing badminton,-0.03702719125018794,"[[49.513, 50.513], [58.457, 59.457]]","[[49.51, 50.51], [58.51, 59.51]]","[[49.5, 50.4], [58.2, 59.2]]"
RBEE_minus_official,public,official,rbee_seed1,185,Tm4ZJWTQXng_150_210.wav,playing banjo,-0.013214285714285734,"[[27.013, 34.624]]","[[27.0, 34.5]]","[[27.0, 35.4]]"
RBEE_minus_official,public,official,rbee_seed1,186,y_p4cSklyik_0_60.wav,playing bass guitar,-0.0009629629629631653,"[[0.0, 13.013]]","[[0.0, 13.0]]","[[0.0, 13.5]]"
RBEE_minus_official,public,official,rbee_seed1,187,Z8tPJMXc1jU_15_75.wav,playing bass guitar,-0.0009154929577462889,"[[0.0, 12.013]]","[[0.0, 12.0]]","[[0.0, 14.2]]"
RBEE_minus_official,public,official,rbee_seed1,193,QW_m5t16010_187_237.wav,playing cornet,-0.015303682448588707,"[[39.01, 47.374]]","[[39.0, 47.5]]","[[39.1, 47.1]]"
RBEE_minus_official,public,official,rbee_seed1,195,6BmPZifNZos_30_90.wav,playing drum kit,-0.006052631578947643,"[[30.957, 41.124]]","[[30.902, 41.0]]","[[30.2, 41.6]]"
RBEE_minus_official,public,official,rbee_seed1,196,x5hH5PRjpY4_48_108.wav,playing electronic organ,-0.015975817607684628,"[[23.874, 38.874]]","[[23.802, 38.702]]","[[24.0, 39.0]]"
RBEE_minus_official,public,official,rbee_seed1,200,eZOya7BqOc0_270_330.wav,playing flute,-0.06462658492749462,"[[43.513, 48.013]]","[[43.659, 47.846]]","[[43.5, 44.9], [46.2, 48.0]]"
RBEE_minus_official,public,official,rbee_seed1,203,Zc-EcRFrxcA_775_835.wav,playing harmonica,-0.008243392599440513,"[[46.945, 55.945]]","[[46.902, 55.902]]","[[47.1, 56.8]]"
RBEE_minus_official,public,official,rbee_seed1,206,VXD0p_g_UTg_0_31.wav,playing piano,-0.006754524102905446,"[[22.179, 30.932]]","[[22.101, 30.92]]","[[22.5, 30.4]]"
RBEE_minus_official,public,official,rbee_seed1,207,VXD0p_g_UTg_31_121.wav,playing piano,-0.0008441558441557584,"[[0.0, 15.013]]","[[0.0, 15.0]]","[[0.5, 15.4]]"
RBEE_minus_official,public,official,rbee_seed1,208,GbM7EszlDFw_0_60.wav,playing saxophone,-0.11186774544076328,"[[25.088, 29.445], [46.731, 52.445]]","[[25.0, 29.0], [46.5, 52.0]]","[[25.1, 29.7], [46.8, 52.5]]"
RBEE_minus_official,public,official,rbee_seed1,210,X5wA7DSspmc_0_90.wav,playing snare drum,-0.026639302279681587,"[[0.0, 16.235]]","[[0.0, 16.701]]","[[0.3, 15.8]]"
RBEE_minus_official,public,official,rbee_seed1,211,X5wA7DSspmc_400_449.wav,playing snare drum,-0.0956844711708523,"[[26.179, 27.179], [29.291, 30.291]]","[[26.15, 27.15], [29.15, 30.15], [37.0, 38.0], [43.0, 44.0]]","[[25.9, 26.7], [29.0, 29.6]]"
RBEE_minus_official,public,official,rbee_seed1,213,eu0zpa7OiYA_755_815.wav,playing synthesizer,-0.0210526315789471,"[[7.235, 10.013]]","[[7.302, 10.0]]","[[7.2, 11.0]]"
RBEE_minus_official,public,official,rbee_seed1,214,asx3wwdO178_12_72.wav,playing tabla,-0.012649366050169308,"[[1.874, 15.013]]","[[1.701, 15.0]]","[[1.9, 15.7]]"
RBEE_minus_official,public,official,rbee_seed1,216,yrFQCOcTlFY_0_48.wav,playing table tennis,-0.01969072164948482,"[[39.374, 47.965]]","[[39.5, 47.9]]","[[38.3, 48.0]]"
RBEE_minus_official,public,official,rbee_seed1,220,TflgyCIZEYM_131_170.wav,playing trombone,-0.028993730962508013,"[[15.513, 20.124]]","[[15.5, 20.0]]","[[15.7, 20.2]]"
RBEE_minus_official,public,official,rbee_seed1,221,ZWeaikbm57M_0_60.wav,playing trombone,-0.001585365853658427,"[[0.0, 5.013]]","[[0.0, 5.0]]","[[0.0, 8.2]]"
RBEE_minus_official,public,official,rbee_seed1,222,FFJ4FGlW5Zo_160_220.wav,playing trumpet,-0.0828301886792453,"[[8.01, 10.647]]","[[8.302, 10.5]]","[[6.2, 11.5]]"
RBEE_minus_official,public,official,rbee_seed1,229,q8PSwyIEkj4_104_164.wav,playing zither,-0.00947657214327935,"[[36.92, 52.013]]","[[36.402, 52.01]]","[[41.4, 44.8], [50.2, 53.7]]"
RBEE_minus_official,public,official,rbee_seed1,230,ZDB9fuxt1zc_0_30.wav,playing zither,-0.040215053763441144,"[[0.0, 8.374]]","[[0.0, 8.0]]","[[0.0, 9.3]]"
RBEE_minus_official,public,official,rbee_seed1,231,2aLhy0_XOxY_5_65.wav,police car siren,-0.001477272727272716,"[[0.0, 6.013]]","[[0.0, 6.0]]","[[0.0, 6.1], [7.9, 10.6]]"
RBEE_minus_official,public,official,rbee_seed1,232,2aLhy0_XOxY_180_230.wav,police car siren,-0.02413043478260879,"[[29.902, 35.124]]","[[30.0, 35.0]]","[[26.4, 35.6]]"
RBEE_minus_official,public,official,rbee_seed1,238,WjBYRUZbU4Y_1024_1054.wav,sailing,-0.0022666666666666113,"[[0.0, 29.97]]","[[0.0, 29.902]]","[[23.1, 30.0]]"
RBEE_minus_official,public,official,rbee_seed1,240,8vsdnrrnWZA_190_250.wav,sea waves,-0.10403813095796188,"[[15.42, 22.874]]","[[15.0, 22.0]]","[[15.2, 23.1]]"
RBEE_minus_official,public,official,rbee_seed1,242,eyOPSZ9mFz0_210_260.wav,sheep bleating,-0.001091550264168517,"[[11.01, 20.874], [38.01, 39.01]]","[[10.902, 20.902], [37.957, 39.068]]","[[11.4, 13.6], [19.5, 20.5], [38.1, 39.2]]"
RBEE_minus_official,public,official,rbee_seed1,243,ND_r33yFG0Q_0_52.wav,singing choir,-0.0020639857663721506,"[[13.374, 51.965]]","[[13.3, 51.9]]","[[44.2, 52.0]]"
RBEE_minus_official,public,official,rbee_seed1,244,ND_r33yFG0Q_76_110.wav,singing choir,-0.0019999999999999463,"[[0.0, 33.97]]","[[0.0, 33.902]]","[[16.4, 18.4], [20.3, 22.1], [29.1, 34.0]]"
RBEE_minus_official,public,official,rbee_seed1,247,-1q1otOq9TU_285_315.wav,skidding,-0.030161524125077332,"[[13.01, 17.124]]","[[13.0, 17.0]]","[[13.3, 17.4]]"
RBEE_minus_official,public,official,rbee_seed1,251,udc_NPwrSK0_0_57.wav,tap dancing,-0.016145733317371014,"[[10.51, 17.92], [34.283, 56.965]]","[[10.65, 17.5], [34.5, 56.9]]","[[11.0, 18.3], [34.1, 39.0], [44.1, 50.0], [52.2, 56.4]]"
RBEE_minus_official,public,official,rbee_seed1,254,rEnBNeV5toY_0_92.wav,telephone bell ringing,-0.0010062951955257526,"[[14.01, 31.01]]","[[14.0, 31.0]]","[[18.2, 31.3]]"
RBEE_minus_official,public,official,rbee_seed1,255,7ZNOCgxSi5Y_11_71.wav,thunder,-0.0010156249999998535,"[[0.0, 12.013]]","[[0.0, 12.0]]","[[2.7, 12.8]]"
RBEE_minus_official,public,official,rbee_seed1,257,_Gg3M-GF9sE_3_63.wav,train horning,-0.07581755234837739,"[[48.013, 59.902]]","[[48.0, 59.0]]","[[48.4, 51.5], [54.0, 55.8], [57.6, 60.0]]"
RBEE_minus_official,public,official,rbee_seed1,260,4qgyGAJkvWY_0_20.wav,train wheels squealing,-0.016164931945556682,"[[15.004, 19.977]]","[[15.0, 19.9]]","[[15.2, 20.0]]"
RBEE_minus_official,public,official,rbee_seed1,261,HE13qoYreRU_90_160.wav,typing on computer keyboard,-0.017103172699327818,"[[8.235, 41.846], [45.01, 60.846]]","[[8.457, 41.0], [45.0, 59.0]]","[[8.4, 27.0], [44.9, 48.1], [55.8, 60.5]]"
RBEE_minus_official,public,official,rbee_seed1,262,s6twpD2TrzM_1200_1290.wav,typing on computer keyboard,-0.1295937629597142,"[[31.235, 63.013]]","[[30.874, 59.0]]","[[32.7, 36.8], [40.7, 41.8], [50.2, 63.4]]"
RBEE_minus_official,public,official,rbee_seed1,263,pzVspJzpwQ0_0_60.wav,vacuum cleaner cleaning floors,-0.03674044832933887,"[[11.513, 12.513], [23.013, 25.013], [33.013, 35.013], [43.957, 46.013]]","[[11.51, 12.51], [23.01, 25.01], [33.01, 35.01], [43.01, 46.01]]","[[0.6, 1.5], [23.2, 25.3], [44.1, 47.2]]"
RBEE_minus_official,public,official,rbee_seed1,264,pzVspJzpwQ0_60_120.wav,vacuum cleaner cleaning floors,-0.007393316598683031,"[[26.013, 29.013]]","[[26.0, 29.0]]","[[26.4, 29.2]]"
RBEE_minus_official,public,official,rbee_seed1,265,uhqVEpoQLJE_65_125.wav,vehicle honking,-0.0014140922069306727,"[[28.679, 31.124], [41.957, 43.957]]","[[28.65, 31.0], [41.9, 43.9]]","[[8.3, 9.5], [28.5, 31.2], [41.9, 43.8], [55.4, 60.0]]"
RBEE_minus_official,public,official,rbee_seed1,266,uhqVEpoQLJE_145_205.wav,vehicle honking,-0.0864052200606582,"[[3.457, 4.457], [24.902, 26.013], [38.235, 39.235]]","[[3.51, 4.51], [25.01, 26.01], [38.374, 39.374]]","[[3.4, 4.4], [25.0, 26.0], [38.2, 39.2]]"
RBEE_minus_official,public,official,rbee_seed1,268,eNUpTV9BGac_250_350.wav,water burbling,-0.4755905511811025,"[[6.124, 22.124], [49.374, 65.124]]","[[6.124, 22.701]]","[[49.9, 65.0]]"
RBEE_minus_official,public,official,rbee_seed1,269,eNUpTV9BGac_403_477.wav,wind noise,-0.003954600825979648,"[[43.957, 56.902]]","[[43.957, 56.957]]","[[44.3, 56.4]]"
RBEE_minus_official,public,official,rbee_seed1,270,eNUpTV9BGac_460_507.wav,wind noise,-0.009951992434586776,"[[17.957, 33.513]]","[[17.65, 33.65]]","[[18.0, 33.9]]"
RBEE_minus_official,public,official,rbee_seed1,271,NCi-VqerJlI_20_41.wav,woman speaking,-0.04849462365591406,"[[11.374, 14.374]]","[[11.457, 14.5]]","[[11.4, 14.2]]"
RBEE_minus_official,public,official,rbee_seed1,274,eoINKEFklgM_0_60.wav,bull bellowing,-0.06601665651025801,"[[0.0, 2.735]]","[[0.0, 2.5]]","[[1.0, 2.7]]"
RBEE_minus_official,public,official,rbee_seed1,275,0mZQ6Q-viPw_0_33.wav,dog barking,-0.020476190476190537,"[[0.0, 1.945]]","[[0.0, 1.902]]","[[0.4, 2.1]]"
RBEE_minus_official,public,official,rbee_seed1,278,s9d-2nhuJCQ_30_90.wav,people cheering,-0.0701145203832927,"[[0.0, 59.902]]","[[0.0, 1.0]]","[[3.1, 7.3]]"
RBEE_minus_official,public,official,rbee_seed1,280,2VjbDttFK44_490_550.wav,people laughing,-0.0681443173782259,"[[58.457, 59.457]]","[[58.51, 59.51]]","[[58.3, 59.1]]"
RBEE_minus_official,public,official,rbee_seed1,282,s9d-2nhuJCQ_30_90.wav,people whistling,-0.023345005836251452,"[[0.0, 59.97]]","[[0.0, 5.0]]","[[5.7, 6.5], [8.3, 8.9]]"
RBEE_minus_official,public,official,rbee_seed1,284,usoBcNXsN_8_90_150.wav,playing accordion,-0.0007671338657810889,"[[28.513, 35.013]]","[[28.51, 35.01]]","[[28.8, 31.2], [32.9, 35.1]]"
RBEE_minus_official,public,official,rbee_seed1,286,BJKYjXe6ACE_0_55.wav,playing acoustic guitar,-0.008921568627451082,"[[44.874, 54.965]]","[[44.802, 54.802]]","[[44.8, 55.0]]"
RBEE_minus_official,public,official,rbee_seed1,289,ZGYN5mMXpFM_0_25.wav,playing banjo,-0.005689589027438213,"[[1.945, 7.013]]","[[1.902, 7.0]]","[[2.1, 7.0]]"
RBEE_minus_official,public,official,rbee_seed1,291,riCDOFyRIZ4_0_50.wav,playing bass guitar,-0.02999999999999986,"[[0.0, 4.013], [23.013, 25.402]]","[[0.0, 4.0], [23.0, 25.0]]","[[0.0, 4.5], [15.7, 18.2], [18.7, 21.2], [22.1, 26.0]]"
RBEE_minus_official,public,official,rbee_seed1,292,riCDOFyRIZ4_60_88.wav,playing bass guitar,-0.033075008314101706,"[[0.0, 4.124], [13.624, 16.457]]","[[0.0, 4.0], [13.5, 16.5]]","[[0.0, 4.8], [14.0, 16.0]]"
RBEE_minus_official,public,official,rbee_seed1,293,9JJWzpB7MmA_100_190.wav,playing bass guitar,-0.09695682944090545,"[[69.513, 72.013], [80.013, 83.013]]","[[70.0, 83.0]]","[[67.5, 72.9], [78.7, 83.2]]"
RBEE_minus_official,public,official,rbee_seed1,295,Jd0xfgwofkQ_220_280.wav,playing cello,-0.017222222222222028,"[[0.0, 7.124]]","[[0.0, 7.0]]","[[0.0, 7.2]]"
RBEE_minus_official,public,official,rbee_seed1,299,vqOmk5fQM68_260_320.wav,playing clarinet,-0.028508542658266633,"[[23.235, 32.624]]","[[23.51, 32.51]]","[[23.3, 27.2], [28.7, 32.8]]"
RBEE_minus_official,public,official,rbee_seed1,300,sHlOsAxGnY8_50_110.wav,playing cornet,-0.011551724137931041,"[[54.235, 59.902]]","[[54.302, 59.902]]","[[54.2, 60.0]]"
RBEE_minus_official,public,official,rbee_seed1,302,kyWcuQW-tII_0_68.wav,playing drum kit,-0.06932203389830494,"[[47.624, 53.374]]","[[47.659, 53.0]]","[[47.6, 53.5]]"
RBEE_minus_official,public,official,rbee_seed1,303,DuFX6MxDYPY_0_60.wav,playing electronic organ,-0.0016364053282188484,"[[46.01, 55.01]]","[[46.0, 55.0]]","[[46.4, 47.4], [48.5, 49.5], [51.1, 55.8]]"
RBEE_minus_official,public,official,rbee_seed1,304,DuFX6MxDYPY_120_180.wav,playing electronic organ,-0.022142004225222833,"[[21.965, 24.124], [39.965, 47.124], [51.124, 57.124]]","[[21.902, 24.01], [40.01, 47.01], [51.01, 57.01]]","[[21.4, 24.4], [39.3, 47.2], [51.1, 57.3]]"
RBEE_minus_official,public,official,rbee_seed1,305,LP4UObyZy6w_75_135.wav,playing electronic organ,-0.01781170483460537,"[[54.902, 59.902]]","[[55.0, 59.902]]","[[54.4, 56.4], [57.9, 59.0]]"
RBEE_minus_official,public,official,rbee_seed1,306,hNKFL02U8W4_120_180.wav,playing erhu,-0.006727005144730347,"[[29.957, 31.513], [50.902, 53.513]]","[[29.902, 31.51], [50.902, 53.51]]","[[30.2, 31.5], [33.2, 34.2], [51.0, 53.4]]"
RBEE_minus_official,public,official,rbee_seed1,308,hNKFL02U8W4_360_420.wav,playing erhu,-0.022206592099545175,"[[30.445, 36.445], [44.238, 45.238], [48.01, 53.945]]","[[30.5, 36.5], [44.3, 45.3], [48.0, 53.0]]","[[30.6, 31.7], [34.9, 36.6], [44.5, 45.6], [48.3, 49.4], [52.3, 53.6]]"
RBEE_minus_official,public,official,rbee_seed1,314,agjYDv78kCs_10_70.wav,playing harmonica,-0.007165354330708751,"[[47.374, 59.965]]","[[47.402, 59.902]]","[[47.3, 50.8], [55.9, 60.0]]"
RBEE_minus_official,public,official,rbee_seed1,316,VW0H8b2OHSM_44_104.wav,playing harp,-0.0007379422824715376,"[[14.42, 21.056], [48.01, 59.965]]","[[14.457, 21.0], [48.0, 59.902]]","[[14.5, 15.9], [17.4, 21.4], [48.2, 49.6], [54.0, 56.4]]"
RBEE_minus_official,public,official,rbee_seed1,318,efCmmDDnT74_0_80.wav,playing piano,-0.0026856103266054143,"[[59.01, 65.01]]","[[59.0, 65.0]]","[[59.4, 65.8]]"
RBEE_minus_official,public,official,rbee_seed1,320,nVhgAtMUgBk_0_40.wav,playing saxophone,-0.028837209302325695,"[[0.0, 4.124]]","[[0.0, 4.0]]","[[0.0, 4.3]]"
RBEE_minus_official,public,official,rbee_seed1,322,IxffSFoVK78_240_300.wav,playing saxophone,-0.00705266471944066,"[[28.374, 33.013], [49.692, 54.013]]","[[28.374, 33.0], [49.65, 54.0]]","[[28.3, 33.2], [49.8, 54.1]]"
RBEE_minus_official,public,official,rbee_seed1,323,X5wA7DSspmc_10_70.wav,playing snare drum,-0.0191595665081703,"[[0.0, 6.374]]","[[0.0, 6.5]]","[[0.0, 6.3]]"
RBEE_minus_official,public,official,rbee_seed1,324,X5wA7DSspmc_70_130.wav,playing snare drum,-0.020698829297155386,"[[40.902, 43.013], [49.013, 50.902]]","[[40.902, 43.0], [49.0, 51.0]]","[[40.8, 43.2], [49.0, 50.9]]"
RBEE_minus_official,public,official,rbee_seed1,325,X5wA7DSspmc_150_210.wav,playing snare drum,-0.10701644027733037,"[[14.965, 19.013], [27.238, 30.192], [36.513, 40.374], [46.92, 49.013], [57.874, 60.0]]","[[14.957, 19.0], [27.457, 39.0]]","[[14.9, 19.0], [27.5, 30.5], [36.7, 40.2]]"
RBEE_minus_official,public,official,rbee_seed1,330,ZWeaikbm57M_280_340.wav,playing trombone,-0.02956798204099892,"[[21.01, 23.624], [25.957, 28.51], [31.957, 34.846]]","[[25.902, 34.874]]","[[32.1, 35.0]]"
RBEE_minus_official,public,official,rbee_seed1,331,Ymt3UbVPBm4_126_186.wav,playing trombone,-0.017981048448723863,"[[47.01, 51.01], [56.92, 58.92]]","[[47.457, 51.0], [55.846, 58.846]]","[[57.3, 58.6]]"
RBEE_minus_official,public,official,rbee_seed1,332,uDbZvKBd-sk_90_150.wav,playing trombone,-0.021116137774282007,"[[52.735, 56.124]]","[[52.791, 56.513]]","[[52.7, 56.3]]"
RBEE_minus_official,public,official,rbee_seed1,335,fBgbJcDjsLs_25_68.wav,playing trumpet,-0.00689687284672702,"[[20.874, 24.238], [33.238, 36.874]]","[[20.874, 24.51], [33.283, 36.51]]","[[20.9, 24.9], [33.5, 36.9]]"
RBEE_minus_official,public,official,rbee_seed1,336,uvBbvPUfYfE_19_79.wav,playing ukulele,-0.07105828355883492,"[[15.92, 18.056], [36.01, 41.147], [49.965, 52.192], [59.283, 60.0]]","[[15.874, 18.0], [36.0, 41.0], [50.0, 52.0]]","[[16.1, 18.7], [36.2, 41.3], [50.1, 51.8], [59.2, 60.0]]"
RBEE_minus_official,public,official,rbee_seed1,338,yqOuNOfLyUE_0_60.wav,playing ukulele,-0.005308846925365429,"[[35.624, 36.624], [44.624, 45.624], [47.624, 48.624], [51.624, 52.624]]","[[35.0, 36.0], [44.8, 45.8], [47.8, 48.8], [51.0, 52.0], [54.8, 55.8]]","[[35.4, 36.4], [39.4, 41.6], [44.9, 46.0], [47.8, 54.2]]"
RBEE_minus_official,public,official,rbee_seed1,339,28YVOGk5uGY_0_60.wav,playing violin,-0.002177337911532934,"[[0.0, 5.013], [46.013, 50.902]]","[[0.0, 5.0], [45.902, 50.902]]","[[46.2, 48.4]]"
RBEE_minus_official,public,official,rbee_seed1,340,28YVOGk5uGY_50_110.wav,playing violin,-0.05781698373897348,"[[15.402, 18.957], [35.902, 41.513]]","[[15.5, 18.5], [35.3, 41.3]]","[[15.6, 19.2]]"
RBEE_minus_official,public,official,rbee_seed1,343,hnsC3mxVZf8_15_75.wav,playing zither,-0.02159161173700863,"[[38.01, 44.624]]","[[37.957, 44.51]]","[[38.4, 40.0], [40.6, 42.1], [43.4, 44.8]]"
RBEE_minus_official,public,official,rbee_seed1,344,KT-rYg9B_CM_420_480.wav,skateboarding,-0.010227272727272918,"[[6.92, 8.965]]","[[6.902, 8.902]]","[[6.2, 10.6]]"
RBEE_minus_official,public,official,rbee_seed1,346,5So_E6yPW40_0_40.wav,thunder,-0.03885714285714259,"[[9.874, 11.01]]","[[10.0, 11.0]]","[[9.8, 11.9], [26.9, 28.3]]"
RBEE_minus_official,public,official,rbee_seed1,347,DIkH3opVS8o_0_30.wav,thunder,-0.010294117647058898,"[[26.735, 29.97]]","[[26.701, 29.901]]","[[26.6, 30.0]]"
RBEE_minus_official,public,official,rbee_seed1,349,qiV8azj6bDY_300_360.wav,train horning,-0.05586206896551693,"[[17.235, 19.624]]","[[17.283, 19.51]]","[[16.9, 19.8]]"
RBEE_minus_official,public,official,rbee_seed1,350,gUZOZP-sgng_310_370.wav,typing on computer keyboard,-0.01044068165182288,"[[13.945, 17.013], [27.238, 29.374]]","[[13.902, 17.01], [27.374, 29.374]]","[[27.3, 30.6]]"
RBEE_minus_official,public,official,rbee_seed1,352,QhlmKHbPFhU_0_40.wav,vacuum cleaner cleaning floors,-0.005927589544643119,"[[35.42, 39.965]]","[[35.457, 39.902]]","[[35.5, 40.0]]"
RBEE_minus_official,public,official,rbee_seed1,355,YScsKu7Txnw_164_224.wav,water burbling,-0.007391304347825811,"[[58.513, 59.957]]","[[58.51, 59.92]]","[[55.4, 60.0]]"
RBEE_minus_official,public,official,rbee_seed1,356,YScsKu7Txnw_251_311.wav,water burbling,-0.7613769314232848,"[[0.0, 5.902]]","[[0.0, 5.874], [19.0, 43.0]]","[[0.0, 5.6]]"
RBEE_minus_official,public,official,rbee_seed1,365,hTmjb9CtsTQ_0_58.wav,playing piano,-0.002625192362110229,"[[15.957, 27.013]]","[[15.902, 27.01]]","[[16.1, 17.6], [25.3, 26.8], [21.7, 23.7], [19.2, 20.4]]"
RBEE_minus_official,public,official,rbee_seed1,367,yBJWAmYDnIU_480_540.wav,playing flute,-0.05038864540815713,"[[22.874, 25.013], [46.013, 48.235]]","[[22.874, 25.0], [46.0, 48.0]]","[[22.9, 25.6], [46.3, 48.4]]"
RBEE_minus_official,public,official,rbee_seed1,369,Izf5sGMI1CY_0_40.wav,playing clarinet,-0.03061503872440502,"[[5.402, 7.013], [9.735, 16.235], [24.235, 29.735], [34.124, 36.624]]","[[5.5, 16.5], [24.3, 29.3], [34.3, 36.3]]","[[5.6, 6.9], [10.0, 11.4], [14.0, 16.0]]"
RBEE_minus_official,public,official,rbee_seed1,374,9EnPEkBCzeo_106_150.wav,hammering nails,-0.0016179987177450394,"[[40.624, 43.902]]","[[40.51, 43.965]]","[[19.3, 20.6], [41.0, 44.0]]"
RBEE_minus_official,public,official,rbee_seed1,375,T6B1r0-CYf0_70_160.wav,hammering nails,-0.05826946443705924,"[[16.013, 17.013], [38.235, 39.235], [58.235, 59.235], [81.457, 82.457]]","[[16.902, 17.902], [23.51, 24.51], [38.238, 39.238], [58.238, 59.238], [81.51, 82.51]]","[[81.4, 82.4]]"
RBEE_minus_official,public,official,rbee_seed1,376,T6B1r0-CYf0_154_204.wav,hammering nails,-0.015377239875896731,"[[1.513, 2.513], [8.235, 9.235], [13.013, 14.013], [17.902, 18.902], [21.846, 22.846], [44.013, 45.013]]","[[1.51, 2.51], [8.374, 9.374], [13.01, 14.01], [18.01, 19.01], [22.01, 23.01], [44.01, 45.01]]","[[7.7, 8.6], [12.3, 13.3], [43.4, 47.3]]"
RBEE_minus_official,public,official,rbee_seed1,379,DmX_p990A0Y_206_246.wav,playing harmonica,-0.0010399999999999854,"[[0.0, 11.013]]","[[0.0, 11.0]]","[[7.7, 12.5]]"
RBEE_minus_official,public,official,rbee_seed1,381,pPNdzlgkG3M_50_110.wav,playing clarinet,-0.05666300768386345,"[[25.624, 27.957], [49.902, 52.124]]","[[25.65, 27.65], [49.902, 52.902]]","[[26.0, 27.3], [50.0, 51.6]]"
RBEE_minus_official,public,official,rbee_seed1,383,oXKgkoodS40_0_60.wav,playing trumpet,-0.016881373836964975,"[[34.374, 39.013]]","[[34.457, 39.0]]","[[34.3, 35.7]]"
RBEE_minus_official,public,official,rbee_seed1,385,ckHzSVkWpII_90_135.wav,playing cornet,-0.04831932773109193,"[[15.013, 16.624], [21.124, 23.013], [37.624, 41.124]]","[[15.0, 16.0], [21.0, 23.0], [37.7, 41.0]]","[[15.3, 16.4], [21.3, 22.8], [37.7, 41.1]]"
RBEE_minus_official,public,official,rbee_seed1,386,xyVFIPtOsm8_68_95.wav,playing synthesizer,-0.01806732178215198,"[[22.445, 26.945]]","[[22.402, 26.902]]","[[22.7, 27.0]]"
RBEE_minus_official,public,official,rbee_seed1,391,bY5zL4P3bR4_8_38.wav,people whispering,-0.029665985362187786,"[[12.004, 17.671], [20.504, 25.171]]","[[12.0, 17.5], [20.5, 25.0]]","[[12.2, 13.9], [15.2, 18.9], [20.6, 22.0], [23.3, 25.3]]"
RBEE_minus_official,public,official,rbee_seed1,392,bY5zL4P3bR4_80_118.wav,people whispering,-0.007472180188001776,"[[9.735, 12.624], [17.846, 18.846]]","[[9.701, 12.701], [17.801, 18.801]]","[[9.8, 12.9], [18.0, 19.1]]"
RBEE_minus_official,public,official,rbee_seed1,394,kKsT1xzVLDk_115_145.wav,people whispering,-0.002855970005460784,"[[11.97, 13.547], [19.278, 20.278]]","[[11.902, 13.5], [19.25, 20.25]]","[[0.0, 1.0], [12.0, 13.5], [19.1, 20.8]]"
RBEE_minus_official,public,official,rbee_seed1,396,QkDXn5QQ-kk_180_240.wav,playing volleyball,-0.07865150722293512,"[[16.874, 17.874], [23.124, 24.124]]","[[16.874, 17.874], [23.0, 24.0]]","[[16.7, 17.8], [23.5, 24.4]]"
RBEE_minus_official,public,official,rbee_seed1,397,J6_-SaW_GUE_0_60.wav,basketball bounce,-0.1448216754522509,"[[34.902, 36.013]]","[[34.902, 36.513]]","[[34.3, 36.0]]"
RBEE_minus_official,public,official,rbee_seed1,398,zbWFCrbyMYQ_20_105.wav,people crowd,-0.020055739933739825,"[[0.0, 2.013], [29.902, 31.902], [39.013, 40.013], [56.013, 57.013], [76.402, 77.402]]","[[0.0, 2.0], [29.802, 31.802], [39.0, 40.0], [50.0, 51.0], [56.0, 57.0], [76.0, 77.0], [80.0, 81.0]]","[[1.4, 2.7], [29.5, 31.5], [48.7, 50.4], [76.3, 79.8]]"
RBEE_minus_official,public,official,rbee_seed1,399,WFjHILsPhh0_0_20.wav,driving buses,-0.13799367088607592,"[[0.0, 19.97]]","[[0.0, 12.0]]","[[2.2, 6.0], [16.2, 20.0]]"
RBEE_minus_official,public,official,rbee_seed2,1,_Uro9suV3xU_45_135.wav,hair dryer drying,-0.020083016546476817,"[[80.874, 84.124]]","[[80.802, 84.101]]","[[81.0, 84.8]]"
RBEE_minus_official,public,official,rbee_seed2,4,eXQYEfqCU08_38_68.wav,train horning,-0.017000000000000015,"[[0.0, 3.97]]","[[0.0, 3.902]]","[[0.0, 4.0]]"
RBEE_minus_official,public,official,rbee_seed2,5,OD54eF2XKJA_0_30.wav,people cheering,-0.011638135483592993,"[[23.374, 25.013]]","[[23.0, 25.0]]","[[23.8, 30.0]]"
RBEE_minus_official,public,official,rbee_seed2,13,I5W0Nnn1zFk_0_60.wav,bird chirping,-0.0024074074074070806,"[[48.735, 50.013]]","[[48.735, 50.0]]","[[22.0, 23.4], [28.0, 29.5], [42.0, 42.8], [48.7, 50.4]]"
RBEE_minus_official,public,official,rbee_seed2,18,b62RgDBmly8_0_30.wav,singing choir,-0.004615384615384799,"[[26.235, 29.92]]","[[26.235, 29.902]]","[[26.1, 30.0]]"
RBEE_minus_official,public,official,rbee_seed2,20,gJ1EjXFq5vQ_390_450.wav,people whistling,-0.040684049331400796,"[[20.735, 23.513]]","[[20.735, 23.0]]","[[20.7, 23.3]]"
RBEE_minus_official,public,official,rbee_seed2,21,5VElNpaNPoo_0_60.wav,baby babbling,-0.0353118459606544,"[[41.624, 44.013]]","[[41.51, 44.01]]","[[42.0, 43.9]]"
RBEE_minus_official,public,official,rbee_seed2,22,5VElNpaNPoo_0_60.wav,machine gun shooting,-0.02726508137111988,"[[33.457, 34.457], [36.738, 37.738], [44.238, 45.238]]","[[33.457, 34.457], [36.846, 37.846], [44.235, 45.235]]","[[33.4, 33.9], [35.1, 35.8], [36.6, 37.1], [38.4, 38.9], [44.0, 44.5]]"
RBEE_minus_official,public,official,rbee_seed2,27,QIRX5273XKk_0_58.wav,people cheering,-0.004066784648111277,"[[28.013, 33.013]]","[[28.0, 33.0]]","[[28.3, 33.8]]"
